Time,Date,Dayoftheweek,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
07:45,19,Sunday,223,144,27,15,409,Normal
08:00,19,Sunday,24,89,14,49,176,Low
08:15,19,Sunday,128,56,6,32,222,High
08:30,19,Sunday,69,150,10,31,260,Normal
08:45,19,Sunday,67,77,18,3,165,Normal
09:00,19,Sunday,211,131,7,32,381,High
09:15,19,Sunday,287,197,7,30,521,Normal
09:30,19,Sunday,162,156,9,30,357,Low
09:45,19,Sunday,207,186,10,50,453,Normal
10:00,19,Sunday,264,91,2,11,368,Low
10:15,19,Sunday,58,60,18,17,153,Normal
10:30,19,Sunday,213,80,10,45,348,High
10:45,19,Sunday,280,115,9,30,434,Low
11:00,19,Sunday,42,126,29,2,199,Normal
11:15,19,Sunday,134,190,7,33,364,Normal
11:30,19,Sunday,268,143,8,17,436,High
11:45,19,Sunday,261,43,21,16,341,Normal
12:00,19,Sunday,176,178,10,29,393,High
12:15,19,Sunday,57,158,28,17,260,Normal
12:30,19,Sunday,152,14,1,11,178,Low
12:45,19,Sunday,142,197,18,21,378,High
13:00,19,Sunday,247,152,16,0,415,High
13:15,19,Sunday,297,56,21,33,407,High
13:30,19,Sunday,117,116,22,44,299,Low
13:45,19,Sunday,176,172,2,8,358,Normal
14:00,19,Sunday,63,124,2,27,216,Low
14:15,19,Sunday,66,62,28,35,191,High
14:30,19,Sunday,57,78,21,41,197,High
14:45,19,Sunday,95,126,24,40,285,Low
15:00,19,Sunday,78,94,6,35,213,High
15:15,19,Sunday,100,122,23,5,250,High
15:30,19,Sunday,93,43,26,22,184,High
15:45,19,Sunday,254,92,21,10,377,High
16:00,19,Sunday,129,159,13,48,349,Low
16:15,19,Sunday,261,113,26,23,423,Normal
16:30,19,Sunday,218,103,29,45,395,Normal
16:45,19,Sunday,86,102,15,28,231,Low
17:00,19,Sunday,112,104,24,18,258,High
17:15,19,Sunday,128,159,30,35,352,High
17:30,19,Sunday,103,44,4,1,152,Normal
17:45,19,Sunday,276,152,1,49,478,High
18:00,19,Sunday,133,117,3,19,272,High
18:15,19,Sunday,286,170,1,42,499,High
18:30,19,Sunday,227,30,16,30,303,High
18:45,19,Sunday,200,89,17,46,352,Normal
19:00,19,Sunday,21,109,4,14,148,Normal
19:15,19,Sunday,268,125,28,36,457,High
19:30,19,Sunday,122,172,14,6,314,High
19:45,19,Sunday,57,159,15,0,231,Low
20:00,19,Sunday,195,62,1,30,288,High
20:15,19,Sunday,279,143,6,16,444,High
20:30,19,Sunday,228,68,3,6,305,High
20:45,19,Sunday,42,174,16,13,245,Normal
21:00,19,Sunday,263,98,5,18,384,High
21:15,19,Sunday,33,144,5,31,213,High
21:30,19,Sunday,221,43,15,2,281,Low
21:45,19,Sunday,245,42,0,49,336,Normal
22:00,19,Sunday,278,55,28,15,376,High
22:15,19,Sunday,151,131,4,18,304,High
22:30,19,Sunday,209,10,30,8,257,High
22:45,19,Sunday,20,138,14,13,185,High
23:00,19,Sunday,26,179,11,44,260,Normal
23:15,19,Sunday,136,95,17,32,280,Low
23:30,19,Sunday,52,153,17,44,266,High
23:45,19,Sunday,68,89,25,1,183,Normal
00:00,20,Monday,94,147,18,23,282,Low
00:15,20,Monday,36,113,19,43,211,Low
00:30,20,Monday,89,31,22,28,170,Low
00:45,20,Monday,198,188,24,13,423,High
01:00,20,Monday,239,196,7,2,444,High
01:15,20,Monday,57,62,16,30,165,Low
01:30,20,Monday,186,95,29,45,355,Normal
01:45,20,Monday,255,154,9,39,457,High
02:00,20,Monday,37,11,23,35,106,Normal
02:15,20,Monday,61,131,23,35,250,High
02:30,20,Monday,62,188,13,21,284,Low
02:45,20,Monday,64,94,22,40,220,Low
03:00,20,Monday,244,126,30,27,427,High
03:15,20,Monday,227,12,4,15,258,High
03:30,20,Monday,292,95,10,1,398,High
03:45,20,Monday,36,121,1,50,208,High
04:00,20,Monday,181,147,10,23,361,Normal
04:15,20,Monday,27,23,15,11,76,Normal
04:30,20,Monday,149,156,12,5,322,Normal
04:45,20,Monday,25,26,27,50,128,Low
05:00,20,Monday,93,71,20,5,189,Low
05:15,20,Monday,124,12,16,11,163,Normal
05:30,20,Monday,24,170,17,43,254,Normal
05:45,20,Monday,133,63,26,3,225,High
06:00,20,Monday,82,194,13,34,323,High
06:15,20,Monday,24,175,15,17,231,Low
06:30,20,Monday,205,122,13,14,354,High
06:45,20,Monday,74,178,18,0,270,Normal
07:00,20,Monday,109,126,9,34,278,Normal
07:15,20,Monday,189,37,26,40,292,Normal
07:30,20,Monday,94,124,4,13,235,Low
07:45,20,Monday,285,74,14,49,422,High
08:00,20,Monday,88,54,30,19,191,Normal
08:15,20,Monday,245,120,0,2,367,High
08:30,20,Monday,21,191,5,29,246,High
08:45,20,Monday,66,195,29,50,340,Low
09:00,20,Monday,236,171,10,9,426,Normal
09:15,20,Monday,118,113,5,47,283,High
09:30,20,Monday,234,17,30,18,299,Normal
09:45,20,Monday,137,87,9,18,251,High
10:00,20,Monday,90,47,24,43,204,Normal
10:15,20,Monday,105,30,19,0,154,Normal
10:30,20,Monday,99,165,9,33,306,Low
10:45,20,Monday,108,34,28,43,213,Low
11:00,20,Monday,223,194,15,20,452,Low
11:15,20,Monday,277,94,23,23,417,Low
11:30,20,Monday,87,123,25,41,276,Low
11:45,20,Monday,292,10,18,45,365,Low
12:00,20,Monday,173,167,5,12,357,Normal
12:15,20,Monday,280,93,17,10,400,High
12:30,20,Monday,201,99,2,46,348,Low
12:45,20,Monday,93,134,15,45,287,Normal
13:00,20,Monday,217,70,11,2,300,Low
13:15,20,Monday,55,34,18,34,141,High
13:30,20,Monday,139,191,6,50,386,Low
13:45,20,Monday,53,193,0,20,266,Normal
14:00,20,Monday,62,115,25,8,210,Normal
14:15,20,Monday,209,96,2,32,339,Normal
14:30,20,Monday,99,50,27,4,180,Low
14:45,20,Monday,93,117,19,3,232,Normal
15:00,20,Monday,125,19,1,16,161,High
15:15,20,Monday,186,35,7,7,235,Low
15:30,20,Monday,150,52,13,14,229,Normal
15:45,20,Monday,221,39,16,47,323,High
16:00,20,Monday,122,52,11,22,207,Low
16:15,20,Monday,253,78,17,50,398,Normal
16:30,20,Monday,37,27,4,47,115,Low
16:45,20,Monday,160,31,17,27,235,Normal
17:00,20,Monday,219,68,5,31,323,Normal
17:15,20,Monday,212,190,4,35,441,Low
17:30,20,Monday,184,99,30,15,328,Low
17:45,20,Monday,34,194,9,35,272,Normal
18:00,20,Monday,196,178,27,22,423,Normal
18:15,20,Monday,287,188,0,15,490,High
18:30,20,Monday,143,11,10,26,190,Low
18:45,20,Monday,259,124,12,9,404,High
19:00,20,Monday,204,121,30,42,397,High
19:15,20,Monday,210,174,23,5,412,Low
19:30,20,Monday,280,54,29,48,411,Low
19:45,20,Monday,221,63,20,18,322,High
20:00,20,Monday,279,41,27,32,379,High
20:15,20,Monday,131,98,14,36,279,High
20:30,20,Monday,60,122,13,12,207,High
20:45,20,Monday,40,107,16,47,210,Normal
21:00,20,Monday,209,44,3,48,304,Low
21:15,20,Monday,146,124,21,33,324,Normal
21:30,20,Monday,60,33,2,33,128,Low
21:45,20,Monday,35,139,10,16,200,Low
22:00,20,Monday,22,188,29,28,267,Normal
22:15,20,Monday,34,114,10,13,171,Low
22:30,20,Monday,176,74,29,45,324,High
22:45,20,Monday,255,21,25,27,328,Low
23:00,20,Monday,214,10,28,2,254,High
23:15,20,Monday,117,77,0,15,209,Low
23:30,20,Monday,296,113,5,33,447,Low
23:45,20,Monday,182,30,12,16,240,High
00:00,21,Tuesday,105,99,12,2,218,High
00:15,21,Tuesday,123,84,9,31,247,High
00:30,21,Tuesday,233,191,13,44,481,Normal
00:45,21,Tuesday,99,107,30,29,265,Low
01:00,21,Tuesday,136,142,5,2,285,Low
01:15,21,Tuesday,222,164,24,14,424,Low
01:30,21,Tuesday,283,54,25,27,389,Normal
01:45,21,Tuesday,100,129,1,8,238,Normal
02:00,21,Tuesday,62,119,16,43,240,Normal
02:15,21,Tuesday,68,23,29,13,133,Low
02:30,21,Tuesday,253,47,1,32,333,High
02:45,21,Tuesday,225,70,8,2,305,Normal
03:00,21,Tuesday,235,167,12,28,442,Normal
03:15,21,Tuesday,45,46,27,9,127,High
03:30,21,Tuesday,244,143,8,31,426,Low
03:45,21,Tuesday,176,145,5,28,354,Low
04:00,21,Tuesday,99,56,20,4,179,Normal
04:15,21,Tuesday,204,71,4,10,289,Normal
04:30,21,Tuesday,219,135,5,8,367,Normal
04:45,21,Tuesday,106,164,26,0,296,High
05:00,21,Tuesday,264,19,25,50,358,High
05:15,21,Tuesday,149,14,14,2,179,Low
05:30,21,Tuesday,36,155,11,34,236,Normal
05:45,21,Tuesday,204,149,6,48,407,High
06:00,21,Tuesday,64,38,14,8,124,High
06:15,21,Tuesday,299,162,6,47,514,High
06:30,21,Tuesday,192,96,5,15,308,Low
06:45,21,Tuesday,67,189,2,2,260,Normal
07:00,21,Tuesday,109,49,18,1,177,High
07:15,21,Tuesday,111,188,9,44,352,Low
07:30,21,Tuesday,191,77,6,45,319,Low
07:45,21,Tuesday,75,13,28,18,134,Low
08:00,21,Tuesday,22,192,5,2,221,Normal
08:15,21,Tuesday,54,101,13,50,218,Normal
08:30,21,Tuesday,128,170,17,44,359,Low
08:45,21,Tuesday,86,141,12,47,286,Low
09:00,21,Tuesday,294,194,16,26,530,Normal
09:15,21,Tuesday,255,27,5,13,300,High
09:30,21,Tuesday,71,18,5,40,134,Normal
09:45,21,Tuesday,129,23,0,42,194,Low
10:00,21,Tuesday,163,90,10,25,288,High
10:15,21,Tuesday,116,115,4,38,273,High
10:30,21,Tuesday,138,30,12,0,180,Normal
10:45,21,Tuesday,51,191,13,6,261,Low
11:00,21,Tuesday,121,73,22,50,266,High
11:15,21,Tuesday,208,10,14,47,279,Normal
11:30,21,Tuesday,200,49,20,9,278,Low
11:45,21,Tuesday,34,147,16,24,221,Normal
12:00,21,Tuesday,170,47,24,23,264,Low
12:15,21,Tuesday,199,53,12,26,290,Normal
12:30,21,Tuesday,178,109,26,25,338,Low
12:45,21,Tuesday,72,23,15,14,124,Low
13:00,21,Tuesday,49,61,14,37,161,High
13:15,21,Tuesday,147,26,7,4,184,Normal
13:30,21,Tuesday,105,182,6,24,317,High
13:45,21,Tuesday,220,110,5,49,384,High
14:00,21,Tuesday,209,133,26,9,377,High
14:15,21,Tuesday,72,108,19,12,211,Low
14:30,21,Tuesday,192,133,21,9,355,Normal
14:45,21,Tuesday,124,54,21,23,222,High
15:00,21,Tuesday,198,169,15,1,383,Normal
15:15,21,Tuesday,198,55,20,14,287,High
15:30,21,Tuesday,141,126,24,40,331,Normal
15:45,21,Tuesday,58,68,5,44,175,Normal
16:00,21,Tuesday,104,90,14,14,222,Normal
16:15,21,Tuesday,249,58,9,37,353,Low
16:30,21,Tuesday,41,104,8,16,169,High
16:45,21,Tuesday,30,157,6,38,231,Normal
17:00,21,Tuesday,253,135,0,13,401,Normal
17:15,21,Tuesday,90,106,2,14,212,Normal
17:30,21,Tuesday,263,109,28,34,434,High
17:45,21,Tuesday,150,177,13,21,361,High
18:00,21,Tuesday,184,44,3,24,255,Low
18:15,21,Tuesday,275,69,25,40,409,Low
18:30,21,Tuesday,127,93,24,45,289,Normal
18:45,21,Tuesday,105,29,28,17,179,Normal
19:00,21,Tuesday,112,111,24,37,284,Normal
19:15,21,Tuesday,29,61,30,20,140,Normal
19:30,21,Tuesday,189,55,8,14,266,High
19:45,21,Tuesday,137,139,30,14,320,Low
20:00,21,Tuesday,253,135,13,44,445,Low
20:15,21,Tuesday,289,78,28,27,422,Low
20:30,21,Tuesday,71,69,14,25,179,High
20:45,21,Tuesday,195,34,21,11,261,High
21:00,21,Tuesday,243,90,24,29,386,Low
21:15,21,Tuesday,79,122,22,33,256,High
21:30,21,Tuesday,272,77,25,19,393,High
21:45,21,Tuesday,217,64,22,17,320,Low
22:00,21,Tuesday,25,151,24,38,238,High
22:15,21,Tuesday,268,95,6,39,408,High
22:30,21,Tuesday,52,126,9,49,236,Low
22:45,21,Tuesday,133,108,25,4,270,High
23:00,21,Tuesday,26,27,28,1,82,High
23:15,21,Tuesday,256,115,9,21,401,Normal
23:30,21,Tuesday,35,16,1,1,53,Normal
23:45,21,Tuesday,186,15,15,25,241,Low
00:00,22,Wednesday,272,185,13,3,473,Normal
00:15,22,Wednesday,20,88,18,36,162,High
00:30,22,Wednesday,176,179,28,43,426,Normal
00:45,22,Wednesday,192,44,0,11,247,Normal
01:00,22,Wednesday,96,105,0,9,210,High
01:15,22,Wednesday,296,141,11,29,477,Normal
01:30,22,Wednesday,250,164,1,14,429,Normal
01:45,22,Wednesday,65,123,24,43,255,Low
02:00,22,Wednesday,216,123,30,2,371,Normal
02:15,22,Wednesday,103,160,26,40,329,Normal
02:30,22,Wednesday,34,14,30,9,87,Normal
02:45,22,Wednesday,127,154,8,41,330,Low
03:00,22,Wednesday,47,62,10,21,140,High
03:15,22,Wednesday,124,168,26,34,352,Low
03:30,22,Wednesday,82,88,8,41,219,Low
03:45,22,Wednesday,108,92,11,18,229,Low
04:00,22,Wednesday,82,145,7,33,267,Normal
04:15,22,Wednesday,24,170,14,31,239,Normal
04:30,22,Wednesday,231,44,1,15,291,High
04:45,22,Wednesday,273,36,23,33,365,Normal
05:00,22,Wednesday,227,93,30,3,353,High
05:15,22,Wednesday,203,85,13,23,324,Low
05:30,22,Wednesday,237,193,29,43,502,Low
05:45,22,Wednesday,218,199,2,44,463,Low
06:00,22,Wednesday,186,54,29,46,315,Low
06:15,22,Wednesday,244,189,1,43,477,Normal
06:30,22,Wednesday,61,180,24,32,297,Normal
06:45,22,Wednesday,132,24,2,35,193,High
07:00,22,Wednesday,170,89,6,42,307,Low
07:15,22,Wednesday,297,196,27,50,570,Normal
07:30,22,Wednesday,179,125,11,31,346,High
07:45,22,Wednesday,242,170,11,41,464,Low
08:00,22,Wednesday,122,153,13,8,296,Low
08:15,22,Wednesday,131,183,27,32,373,Normal
08:30,22,Wednesday,73,12,17,15,117,Normal
08:45,22,Wednesday,107,113,9,11,240,Normal
09:00,22,Wednesday,120,199,29,45,393,High
09:15,22,Wednesday,84,48,21,19,172,High
09:30,22,Wednesday,295,40,26,48,409,Low
09:45,22,Wednesday,120,116,9,0,245,Low
10:00,22,Wednesday,80,162,21,16,279,Low
10:15,22,Wednesday,33,125,9,14,181,Low
10:30,22,Wednesday,276,84,16,27,403,Normal
10:45,22,Wednesday,119,99,13,16,247,High
11:00,22,Wednesday,93,155,28,16,292,High
11:15,22,Wednesday,298,190,23,35,546,High
11:30,22,Wednesday,168,65,16,0,249,High
11:45,22,Wednesday,300,122,27,33,482,Normal
12:00,22,Wednesday,73,18,21,40,152,Low
12:15,22,Wednesday,61,31,10,29,131,High
12:30,22,Wednesday,219,135,28,22,404,High
12:45,22,Wednesday,227,79,20,28,354,Normal
13:00,22,Wednesday,146,176,26,50,398,Low
13:15,22,Wednesday,191,132,4,42,369,High
13:30,22,Wednesday,194,170,5,11,380,High
13:45,22,Wednesday,229,43,16,3,291,Low
14:00,22,Wednesday,79,66,13,5,163,High
14:15,22,Wednesday,148,137,25,34,344,Low
14:30,22,Wednesday,137,107,5,0,249,High
14:45,22,Wednesday,215,44,21,7,287,Low
15:00,22,Wednesday,181,34,17,25,257,Low
15:15,22,Wednesday,57,60,30,35,182,Normal
15:30,22,Wednesday,30,56,25,5,116,Normal
15:45,22,Wednesday,201,117,6,22,346,High
16:00,22,Wednesday,268,107,8,29,412,High
16:15,22,Wednesday,251,140,8,40,439,Normal
16:30,22,Wednesday,150,18,19,7,194,Low
16:45,22,Wednesday,160,68,2,20,250,Normal
17:00,22,Wednesday,186,146,13,44,389,Normal
17:15,22,Wednesday,50,47,21,19,137,Normal
17:30,22,Wednesday,149,33,30,25,237,High
17:45,22,Wednesday,130,111,18,30,289,Low
18:00,22,Wednesday,34,200,8,17,259,Normal
18:15,22,Wednesday,117,50,14,36,217,High
18:30,22,Wednesday,26,63,7,46,142,Low
18:45,22,Wednesday,297,62,30,4,393,High
19:00,22,Wednesday,300,112,1,13,426,Normal
19:15,22,Wednesday,241,88,29,42,400,Normal
19:30,22,Wednesday,164,33,30,40,267,Low
19:45,22,Wednesday,38,132,26,12,208,Low
20:00,22,Wednesday,227,49,19,36,331,Normal
20:15,22,Wednesday,105,148,22,5,280,Low
20:30,22,Wednesday,148,24,0,26,198,Normal
20:45,22,Wednesday,236,34,26,19,315,Normal
21:00,22,Wednesday,245,78,17,33,373,Normal
21:15,22,Wednesday,67,158,2,23,250,Low
21:30,22,Wednesday,90,119,10,12,231,Normal
21:45,22,Wednesday,210,73,28,21,332,Normal
22:00,22,Wednesday,147,182,11,50,390,Normal
22:15,22,Wednesday,159,168,5,21,353,High
22:30,22,Wednesday,220,79,2,23,324,High
22:45,22,Wednesday,71,93,8,39,211,High
23:00,22,Wednesday,154,187,15,21,377,Low
23:15,22,Wednesday,227,10,4,27,268,Low
23:30,22,Wednesday,171,143,12,11,337,High
23:45,22,Wednesday,123,112,11,9,255,Low
00:00,23,Thursday,35,39,7,45,126,Normal
00:15,23,Thursday,185,160,12,27,384,Normal
00:30,23,Thursday,250,23,30,50,353,High
00:45,23,Thursday,51,86,13,8,158,High
01:00,23,Thursday,148,88,15,16,267,Low
01:15,23,Thursday,81,57,26,30,194,Normal
01:30,23,Thursday,137,61,18,10,226,Low
01:45,23,Thursday,160,94,23,32,309,High
02:00,23,Thursday,206,79,23,30,338,High
02:15,23,Thursday,241,167,16,10,434,Normal
02:30,23,Thursday,138,20,22,43,223,High
02:45,23,Thursday,288,89,1,41,419,High
03:00,23,Thursday,193,137,5,31,366,High
03:15,23,Thursday,227,93,16,46,382,Low
03:30,23,Thursday,187,140,30,28,385,High
03:45,23,Thursday,152,153,12,1,318,Low
04:00,23,Thursday,159,54,4,15,232,High
04:15,23,Thursday,163,46,24,20,253,High
04:30,23,Thursday,36,89,11,44,180,Normal
04:45,23,Thursday,214,101,10,24,349,Low
05:00,23,Thursday,180,161,24,37,402,Normal
05:15,23,Thursday,88,94,9,12,203,High
05:30,23,Thursday,137,158,1,14,310,Normal
05:45,23,Thursday,156,45,1,9,211,Normal
06:00,23,Thursday,277,66,19,1,363,Low
06:15,23,Thursday,22,170,14,27,233,Normal
06:30,23,Thursday,48,163,16,44,271,High
06:45,23,Thursday,117,150,23,48,338,Normal
07:00,23,Thursday,213,48,12,19,292,Low
07:15,23,Thursday,134,171,23,34,362,Low
07:30,23,Thursday,113,99,9,31,252,Low
07:45,23,Thursday,160,176,2,31,369,Low
08:00,23,Thursday,174,32,28,2,236,Normal
08:15,23,Thursday,71,173,0,30,274,Normal
08:30,23,Thursday,64,39,22,34,159,High
08:45,23,Thursday,248,198,21,20,487,Normal
09:00,23,Thursday,161,116,29,24,330,High
09:15,23,Thursday,288,95,0,6,389,Low
09:30,23,Thursday,174,196,13,2,385,Normal
09:45,23,Thursday,242,176,13,34,465,Normal
10:00,23,Thursday,143,81,4,26,254,Low
10:15,23,Thursday,117,34,27,8,186,High
10:30,23,Thursday,21,197,17,24,259,Normal
10:45,23,Thursday,46,28,11,7,92,Low
11:00,23,Thursday,72,103,25,0,200,Low
11:15,23,Thursday,257,166,28,42,493,Low
11:30,23,Thursday,92,177,6,1,276,Low
11:45,23,Thursday,218,142,13,37,410,Low
12:00,23,Thursday,32,29,14,14,89,Normal
12:15,23,Thursday,126,96,29,10,261,High
12:30,23,Thursday,288,70,24,1,383,Normal
12:45,23,Thursday,114,165,21,27,327,Low
13:00,23,Thursday,64,119,8,4,195,High
13:15,23,Thursday,116,115,29,19,279,High
13:30,23,Thursday,74,128,20,39,261,High
13:45,23,Thursday,166,92,16,5,279,High
14:00,23,Thursday,60,16,28,10,114,Low
14:15,23,Thursday,271,181,8,45,505,Low
14:30,23,Thursday,266,54,28,26,374,Normal
14:45,23,Thursday,238,21,5,32,296,High
15:00,23,Thursday,24,84,20,19,147,Normal
15:15,23,Thursday,75,155,2,6,238,Low
15:30,23,Thursday,140,161,13,11,325,High
15:45,23,Thursday,214,94,4,9,321,Normal
16:00,23,Thursday,208,169,30,19,426,High
16:15,23,Thursday,262,182,20,1,465,High
16:30,23,Thursday,51,113,17,46,227,Normal
16:45,23,Thursday,79,13,30,50,172,Normal
17:00,23,Thursday,24,70,1,6,101,Normal
17:15,23,Thursday,150,192,9,4,355,Low
17:30,23,Thursday,155,97,6,17,275,Normal
17:45,23,Thursday,21,37,8,9,75,High
18:00,23,Thursday,122,70,18,10,220,Normal
18:15,23,Thursday,107,67,18,45,237,High
18:30,23,Thursday,65,187,11,5,268,Low
18:45,23,Thursday,247,84,11,0,342,Low
19:00,23,Thursday,88,184,10,24,306,Low
19:15,23,Thursday,136,112,21,44,313,High
19:30,23,Thursday,31,90,22,31,174,High
19:45,23,Thursday,46,28,25,48,147,Normal
20:00,23,Thursday,234,127,4,43,408,Normal
20:15,23,Thursday,42,163,9,40,254,Normal
20:30,23,Thursday,277,141,19,9,446,Low
20:45,23,Thursday,209,41,28,16,294,Normal
21:00,23,Thursday,104,188,7,50,349,High
21:15,23,Thursday,98,140,12,47,297,Normal
21:30,23,Thursday,231,15,16,50,312,Low
21:45,23,Thursday,110,53,21,8,192,Low
22:00,23,Thursday,248,114,7,38,407,Low
22:15,23,Thursday,20,50,8,2,80,High
22:30,23,Thursday,226,21,1,2,250,Normal
22:45,23,Thursday,210,27,11,13,261,Low
23:00,23,Thursday,146,82,3,29,260,High
23:15,23,Thursday,237,92,14,50,393,High
23:30,23,Thursday,250,113,26,37,426,Low
23:45,23,Thursday,292,114,28,46,480,High
00:00,24,Friday,114,166,5,48,333,Normal
00:15,24,Friday,224,76,21,47,368,Low
00:30,24,Friday,98,150,23,8,279,Low
00:45,24,Friday,46,18,26,39,129,Normal
01:00,24,Friday,138,56,25,47,266,High
01:15,24,Friday,174,158,6,31,369,Normal
01:30,24,Friday,203,74,5,40,322,Normal
01:45,24,Friday,263,160,6,35,464,Low
02:00,24,Friday,74,192,29,42,337,Low
02:15,24,Friday,112,99,21,38,270,Low
02:30,24,Friday,268,173,25,3,469,High
02:45,24,Friday,284,96,15,43,438,Low
03:00,24,Friday,38,38,16,22,114,Low
03:15,24,Friday,165,95,13,30,303,Normal
03:30,24,Friday,228,143,17,8,396,Normal
03:45,24,Friday,238,163,12,31,444,Low
04:00,24,Friday,279,108,7,0,394,High
04:15,24,Friday,201,23,28,19,271,High
04:30,24,Friday,159,111,21,22,313,High
04:45,24,Friday,178,176,26,1,381,Low
05:00,24,Friday,39,117,23,30,209,Low
05:15,24,Friday,213,173,17,42,445,High
05:30,24,Friday,171,27,1,30,229,High
05:45,24,Friday,58,194,3,8,263,Low
06:00,24,Friday,293,15,21,22,351,Normal
06:15,24,Friday,110,111,6,8,235,High
06:30,24,Friday,212,76,1,29,318,High
06:45,24,Friday,297,25,18,24,364,Low
07:00,24,Friday,136,67,22,2,227,Normal
07:15,24,Friday,237,171,27,17,452,High
07:30,24,Friday,90,142,22,22,276,High
07:45,24,Friday,70,183,25,28,306,Low
08:00,24,Friday,86,79,2,39,206,High
08:15,24,Friday,142,36,26,2,206,Normal
08:30,24,Friday,186,164,17,49,416,High
08:45,24,Friday,151,188,10,42,391,Normal
09:00,24,Friday,139,45,17,16,217,Low
09:15,24,Friday,291,70,9,10,380,Normal
09:30,24,Friday,110,50,13,20,193,Low
09:45,24,Friday,272,21,27,14,334,Normal
10:00,24,Friday,176,39,22,10,247,Normal
10:15,24,Friday,176,151,28,18,373,High
10:30,24,Friday,175,64,22,31,292,Low
10:45,24,Friday,246,53,9,44,352,High
11:00,24,Friday,288,55,30,50,423,High
11:15,24,Friday,58,99,16,46,219,High
11:30,24,Friday,130,94,30,20,274,High
11:45,24,Friday,113,10,0,22,145,Normal
12:00,24,Friday,151,93,9,43,296,High
12:15,24,Friday,222,59,20,29,330,High
12:30,24,Friday,202,179,12,1,394,Normal
12:45,24,Friday,132,140,29,21,322,Low
13:00,24,Friday,198,143,1,44,386,Low
13:15,24,Friday,251,17,4,5,277,Normal
13:30,24,Friday,114,88,30,4,236,Normal
13:45,24,Friday,138,99,14,41,292,High
14:00,24,Friday,192,175,15,38,420,Low
14:15,24,Friday,167,35,23,19,244,High
14:30,24,Friday,191,116,13,47,367,High
14:45,24,Friday,94,99,2,35,230,High
15:00,24,Friday,214,170,14,12,410,High
15:15,24,Friday,268,98,5,31,402,Normal
15:30,24,Friday,285,148,4,30,467,Normal
15:45,24,Friday,143,158,11,20,332,High
16:00,24,Friday,161,54,25,46,286,High
16:15,24,Friday,56,92,12,49,209,Normal
16:30,24,Friday,183,112,25,18,338,Normal
16:45,24,Friday,74,139,26,36,275,Low
17:00,24,Friday,258,173,24,43,498,High
17:15,24,Friday,51,93,15,27,186,High
17:30,24,Friday,127,38,19,10,194,Low
17:45,24,Friday,80,121,25,15,241,Low
18:00,24,Friday,253,190,4,29,476,Low
18:15,24,Friday,90,183,24,20,317,Normal
18:30,24,Friday,225,26,27,14,292,High
18:45,24,Friday,283,170,5,19,477,High
19:00,24,Friday,24,183,29,46,282,Normal
19:15,24,Friday,114,169,21,30,334,Low
19:30,24,Friday,129,91,2,5,227,High
19:45,24,Friday,31,120,22,3,176,Low
20:00,24,Friday,218,166,26,17,427,Normal
20:15,24,Friday,51,163,18,24,256,Normal
20:30,24,Friday,153,95,18,10,276,Normal
20:45,24,Friday,287,66,0,10,363,Low
21:00,24,Friday,38,81,8,43,170,Normal
21:15,24,Friday,102,123,7,0,232,High
21:30,24,Friday,245,108,17,8,378,Low
21:45,24,Friday,274,133,12,4,423,Low
22:00,24,Friday,289,96,1,11,397,Normal
22:15,24,Friday,43,117,5,4,169,Low
22:30,24,Friday,218,185,18,39,460,Low
22:45,24,Friday,118,123,30,43,314,Normal
23:00,24,Friday,270,149,10,21,450,Normal
23:15,24,Friday,47,113,24,27,211,Low
23:30,24,Friday,200,198,19,36,453,Normal
23:45,24,Friday,300,82,3,36,421,Normal
00:00,25,Saturday,46,11,24,25,106,Low
00:15,25,Saturday,83,178,27,25,313,Normal
00:30,25,Saturday,197,89,25,4,315,Normal
00:45,25,Saturday,119,105,29,3,256,High
01:00,25,Saturday,187,38,28,50,303,Normal
01:15,25,Saturday,171,104,15,17,307,High
01:30,25,Saturday,224,187,2,36,449,Normal
01:45,25,Saturday,298,172,26,16,512,High
02:00,25,Saturday,165,135,0,12,312,High
02:15,25,Saturday,230,73,12,48,363,Normal
02:30,25,Saturday,247,116,5,21,389,High
02:45,25,Saturday,178,173,29,2,382,Low
03:00,25,Saturday,116,63,19,17,215,High
03:15,25,Saturday,38,171,3,34,246,Normal
03:30,25,Saturday,183,147,27,44,401,High
03:45,25,Saturday,73,137,0,39,249,High
04:00,25,Saturday,48,175,13,30,266,Low
04:15,25,Saturday,268,12,9,0,289,High
04:30,25,Saturday,164,100,26,31,321,High
04:45,25,Saturday,143,142,27,49,361,Low
05:00,25,Saturday,142,136,7,47,332,High
05:15,25,Saturday,139,194,5,44,382,High
05:30,25,Saturday,283,134,28,42,487,Normal
05:45,25,Saturday,137,21,9,24,191,High
06:00,25,Saturday,234,44,3,28,309,Normal
06:15,25,Saturday,262,151,3,49,465,High
06:30,25,Saturday,294,50,1,44,389,Normal
06:45,25,Saturday,79,72,21,46,218,Low
07:00,25,Saturday,60,67,17,42,186,High
07:15,25,Saturday,219,52,26,26,323,Normal
07:30,25,Saturday,286,148,25,42,501,Normal
07:45,25,Saturday,300,97,13,14,424,High
08:00,25,Saturday,235,196,11,11,453,Low
08:15,25,Saturday,245,38,0,0,283,High
08:30,25,Saturday,185,40,20,47,292,High
08:45,25,Saturday,97,45,14,12,168,Normal
